Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory
Karl Tuinukuafe,Prop,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,Bench,Australia,27-Oct-18,37,20,54,51
Karl Tuinukuafe,Prop,56,0,0,0,2,7,0,0,0,5,0,1,0,0,0,0,NA,Starter,England,11-Nov-18,16,15,62,52
Karl Tuinukuafe,Prop,46,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0,NA,Starter,Scotland,18-Nov-18,9,16,48,52
Karl Tuinukuafe,Prop,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,Bench,Italy,25-Nov-18,66,3,60,44
Karl Tuinukuafe,Prop,51,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,NA,Starter,Australia,7-Nov-20,22,24,48,49
Karl Tuinukuafe,Prop,24,0,0,0,1,0,0,0,0,3,1,NA,0,NA,0,2,NA,Bench,Argentina,28-Nov-20,38,0,71,82
Karl Tuinukuafe,Prop,46,0,0,0,6,9,1,0,0,1,0,0,0,1,0,0,NA,Starter,Tonga,3-Jul-21,102,0,57,39
Karl Tuinukuafe,Prop,27,0,0,0,1,2,0,0,0,5,1,0,0,1,0,0,NA,Bench,Australia,7-Aug-21,33,25,47,42
Karl Tuinukuafe,Prop,27,0,0,0,1,5,2,0,0,1,0,NA,0,0,NA,1,NA,Bench,Australia,14-Aug-21,57,22,47,40
Karl Tuinukuafe,Prop,23,0,0,0,0,0,0,0,0,4,2,NA,0,0,NA,0,NA,Bench,Australia,5-Sep-21,38,21,44,45
Karl Tuinukuafe,Prop,41,0,0,0,5,17,0,0,0,4,1,NA,0,1,NA,3,NA,Starter,Argentina,12-Sep-21,39,0,61,69
Karl Tuinukuafe,Prop,22,0,0,0,0,0,0,0,0,2,0,NA,0,1,NA,0,NA,Bench,South Africa,25-Sep-21,19,17,48,55
Karl Tuinukuafe,Prop,18,0,0,0,1,3,0,0,0,0,0,NA,0,0,NA,1,NA,Bench,Wales,31-Oct-21,54,16,51,46
Karl Tuinukuafe,Prop,27,0,0,0,1,2,0,0,0,2,0,NA,0,0,NA,1,NA,Bench,Ireland,14-Nov-21,20,29,40,35
Karl Tuinukuafe,Prop,11,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,Bench,Ireland,2-Jul-22,42,19,42,39
Karl Tuinukuafe,Prop,9,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Bench,Ireland,16-Jul-22,22,32,49,57
Kieran Read,Number 8,80,1,0,0,12,47,1,1,1,10,0,2,0,0,0,8,NA,Starter,Wales,11-Jun-16,39,21,55,54
Kieran Read,Number 8,80,0,0,2,13,45,2,1,1,15,1,1,1,1,0,10,NA,Starter,Wales,18-Jun-16,36,22,44,50
Kieran Read,Number 8,80,0,0,2,6,8,1,0,0,16,0,0,0,0,0,7,NA,Starter,Wales,26-Jun-16,46,6,38,54
Kieran Read,Number 8,70,0,2,3,17,48,2,1,5,11,1,2,4,1,0,16,NA,Starter,Australia,20-Aug-16,42,8,55,60
Kieran Read,Number 8,80,0,0,0,7,15,1,0,1,9,0,0,0,0,0,8,NA,Starter,Australia,27-Aug-16,29,9,55,60
Kieran Read,Number 8,80,0,0,2,8,19,2,0,0,16,0,0,2,0,0,7,NA,Starter,Argentina,10-Sep-16,57,22,45,60
Kieran Read,Number 8,80,0,0,0,7,32,0,1,0,5,1,0,0,0,0,7,NA,Starter,South Africa,17-Sep-16,41,13,51,54
Kieran Read,Number 8,75,0,0,0,8,16,0,0,0,4,2,0,0,1,0,9,NA,Starter,Argentina,2-Oct-16,36,17,41,51
Kieran Read,Number 8,80,0,0,1,10,42,1,2,1,5,0,0,2,2,0,7,NA,Starter,South Africa,9-Oct-16,57,15,69,64
Kieran Read,Number 8,80,0,0,0,7,30,0,0,1,16,2,1,2,3,0,7,NA,Starter,Australia,22-Oct-16,37,10,35,32
Kieran Read,Number 8,80,0,0,0,3,10,0,0,0,7,0,0,0,2,0,7,NA,Starter,Ireland,6-Nov-16,29,40,49,51
Kieran Read,Number 8,80,0,0,0,7,19,1,0,0,17,3,1,1,1,0,7,NA,Starter,Ireland,20-Nov-16,21,9,34,46
Kieran Read,Number 8,80,0,1,1,6,11,0,0,0,10,3,1,1,0,0,3,NA,Starter,France,27-Nov-16,24,19,50,47
Kieran Read,Number 8,76,0,0,1,19,62,2,1,2,8,1,0,0,0,0,8,NA,Starter,Lions,24-Jun-17,30,15,61,63
Kieran Read,Number 8,80,0,0,0,12,9,0,0,1,4,1,0,1,0,0,5,NA,Starter,Lions,1-Jul-17,21,24,61,58
Kieran Read,Number 8,80,0,0,0,8,8,1,0,0,12,3,0,0,1,0,4,NA,Starter,Lions,8-Jul-17,15,15,51,56
Kieran Read,Number 8,80,0,0,2,6,21,1,1,0,15,0,0,1,0,0,8,NA,Starter,Australia,19-Aug-17,54,34,58,51
Kieran Read,Number 8,80,0,0,1,14,20,2,1,1,7,2,1,1,0,0,7,NA,Starter,Australia,26-Aug-17,35,29,61,51
Kieran Read,Number 8,80,0,0,2,10,38,2,0,1,9,2,1,2,3,1,7,NA,Starter,Argentina,9-Sep-17,39,22,60,44
Kieran Read,Number 8,80,0,0,0,8,23,0,0,2,6,2,0,2,0,0,12,NA,Starter,South Africa,16-Sep-17,57,0,53,49
Kieran Read,Number 8,70,2,0,1,7,29,0,2,0,6,1,0,1,3,0,4,NA,Starter,Argentina,1-Oct-17,36,10,53,48
Kieran Read,Number 8,80,0,0,0,5,14,0,0,0,13,1,1,3,1,0,8,NA,Starter,South Africa,8-Oct-17,25,24,36,56
Kieran Read,Number 8,80,0,1,1,8,18,0,1,1,11,3,1,0,2,0,5,NA,Starter,Australia,21-Oct-17,18,23,43,52
Kieran Read,Number 8,47,0,0,1,6,8,0,0,0,6,0,0,2,0,0,4,NA,Starter,France,12-Nov-17,38,18,43,58
Kieran Read,Number 8,80,0,0,0,1,0,0,0,0,15,3,1,1,2,0,4,NA,Starter,Scotland,19-Nov-17,22,17,40,42
Kieran Read,Number 8,80,0,1,2,11,12,0,1,2,7,0,1,0,1,0,10,NA,Starter,Australia,18-Aug-18,38,13,55,53
Kieran Read,Number 8,80,0,0,0,9,36,0,1,1,21,2,2,1,0,1,4,NA,Starter,Australia,25-Aug-18,40,12,48,46
Kieran Read,Number 8,58,1,0,0,6,20,0,1,0,10,2,0,0,0,0,8,NA,Starter,Argentina,8-Sep-18,46,24,45,44
Kieran Read,Number 8,80,0,0,0,26,13,0,0,2,5,0,2,1,0,0,7,NA,Starter,South Africa,15-Sep-18,34,36,75,57
Kieran Read,Number 8,80,0,0,0,6,6,0,0,0,10,2,1,0,4,0,1,NA,Starter,South Africa,7-Oct-18,32,30,41,36
Kieran Read,Number 8,80,1,0,1,10,16,1,0,0,9,3,0,0,2,0,5,NA,Starter,Australia,27-Oct-18,37,20,54,51
Kieran Read,Number 8,80,0,0,0,9,13,4,0,2,7,1,0,2,0,0,7,NA,Starter,England,11-Nov-18,16,15,62,52
Kieran Read,Number 8,80,0,0,0,15,19,0,0,0,17,0,1,1,2,0,5,NA,Starter,Scotland,18-Nov-18,9,16,48,52
Kieran Read,Number 8,80,0,0,0,9,9,0,0,1,7,2,0,1,0,0,9,NA,Starter,Italy,25-Nov-18,66,3,60,44
Kieran Read,Number 8,80,0,0,0,10,13,1,1,0,13,0,NA,2,1,NA,10,NA,Starter,South Africa,27-Jul-19,16,16,57,59
Kieran Read,Number 8,80,0,1,2,7,7,0,0,0,22,6,NA,2,0,NA,9,NA,Starter,Australia,10-Aug-19,26,47,35,24
Kieran Read,Number 8,80,0,0,0,8,15,0,0,0,14,1,NA,1,0,0,2,NA,Starter,Australia,17-Aug-19,36,0,50,52
Kieran Read,Number 8,80,1,1,3,14,45,0,2,1,5,1,NA,0,0,NA,11,NA,Starter,Tonga,7-Sep-19,92,7,52,49
Kieran Read,Number 8,80,0,0,0,4,3,0,0,0,10,1,NA,0,0,NA,7,NA,Starter,South Africa,21-Sep-19,23,13,47,41
Kieran Read,Number 8,80,0,1,1,13,32,2,1,1,12,0,NA,0,1,NA,13,NA,Starter,Canada,2-Oct-19,63,0,64,71
Kieran Read,Number 8,80,0,1,1,19,24,0,0,1,14,0,NA,1,2,NA,7,NA,Starter,Ireland,19-Oct-19,46,14,50,56
Kieran Read,Number 8,80,0,0,0,8,23,0,0,1,13,5,NA,0,0,NA,5,NA,Starter,England,26-Oct-19,7,19,44,38
Kieran Read,Number 8,80,0,0,1,6,13,1,1,0,20,0,NA,0,1,NA,10,NA,Starter,Wales,1-Nov-19,40,17,39,39
Leicester Fainga'anuku,Wing,80,0,0,0,22,69,5,2,1,2,2,0,1,0,1,3,0,Starter,Australia,5-Aug-23,23,20,52,48
Leicester Fainga'anuku,Wing,9,0,0,0,1,7,1,0,1,0,0,0,0,0,0,1,0,Bench,France,9-Sep-23,13,27,48,39
Leicester Fainga'anuku,Wing,80,1,2,2,18,88,8,2,4,3,0,0,2,0,1,7,0,Starter,Namibia,16-Sep-23,71,3,64,40
Leicester Fainga'anuku,Wing,80,0,0,1,24,184,9,3,0,3,1,0,2,0,2,4,0,Starter,Uruguay,6-Oct-23,73,0,63,56
Leicester Fainga'anuku,Wing,63,1,0,0,7,30,2,1,0,11,3,0,1,0,0,1,0,Starter,Ireland,15-Oct-23,28,24,45,48
Leicester Fainga'anuku,Wing,80,0,0,0,11,44,0,1,0,9,1,0,0,0,2,0,0,Starter,Ireland,2-Jul-22,42,19,42,39
Leicester Fainga'anuku,Wing,39,0,0,0,2,16,0,0,0,1,0,0,2,1,0,2,0,Starter,Ireland,9-Jul-22,12,23,53,38
Liam Coltman,Hooker,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,Bench,Italy,13-Nov-16,68,10,63,50
Liam Coltman,Hooker,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,Bench,France,23-Jun-18,49,14,49,44
Liam Coltman,Hooker,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,Bench,South Africa,15-Sep-18,34,36,75,57
Liam Coltman,Hooker,27,0,0,0,1,9,1,0,0,4,0,0,0,0,0,0,NA,Bench,Japan,3-Nov-18,69,31,53,45
Liam Coltman,Hooker,15,0,0,0,1,0,0,0,0,5,0,NA,2,0,NA,1,NA,Bench,Argentina,21-Jul-19,20,16,42,41
Liam Coltman,Hooker,26,0,0,0,2,2,0,0,0,3,0,NA,0,0,NA,0,NA,Bench,Tonga,7-Sep-19,92,7,52,49
Liam Coltman,Hooker,71,0,0,0,5,20,1,0,0,3,0,NA,0,0,NA,0,NA,Starter,Canada,2-Oct-19,63,0,64,71
Liam Coltman,Hooker,55,0,0,0,4,36,1,0,0,18,0,NA,0,1,NA,3,NA,Bench,Wales,1-Nov-19,40,17,39,39
Liam Squire,Blindside,26,0,0,0,3,30,2,1,0,5,1,1,1,0,0,1,NA,Bench,Wales,26-Jun-16,46,6,38,54
Liam Squire,Blindside,23,0,0,0,4,15,0,0,1,5,0,0,0,0,0,1,NA,Bench,Australia,20-Aug-16,42,8,55,60
Liam Squire,Blindside,11,0,0,0,2,11,1,0,0,1,0,0,0,0,0,0,NA,Bench,Australia,27-Aug-16,29,9,55,60
Liam Squire,Blindside,58,0,0,0,3,7,0,0,0,5,0,0,0,3,0,1,NA,Starter,Argentina,2-Oct-16,36,17,41,51
Liam Squire,Blindside,18,1,1,1,6,65,3,2,1,4,1,0,0,0,0,1,NA,Bench,South Africa,9-Oct-16,57,15,69,64
Liam Squire,Blindside,28,0,0,0,3,36,1,1,1,4,0,0,0,0,0,1,NA,Bench,Australia,22-Oct-16,37,10,35,32
Liam Squire,Blindside,80,0,1,1,10,43,0,0,1,7,1,0,2,1,0,5,NA,Starter,Ireland,6-Nov-16,29,40,49,51
Liam Squire,Blindside,68,0,0,0,6,14,0,0,0,14,1,0,1,1,0,0,NA,Starter,Ireland,20-Nov-16,21,9,34,46
Liam Squire,Blindside,62,1,0,0,10,114,2,3,0,10,1,0,0,0,0,0,NA,Starter,Australia,19-Aug-17,54,34,58,51
Liam Squire,Blindside,76,0,0,0,10,30,1,1,0,4,1,0,0,0,0,0,NA,Starter,Australia,26-Aug-17,35,29,61,51
Liam Squire,Blindside,27,0,0,0,4,22,3,0,0,4,0,0,0,0,0,0,NA,Starter,South Africa,16-Sep-17,57,0,53,49
Liam Squire,Blindside,80,0,0,0,9,42,1,1,0,13,2,0,3,0,0,1,NA,Starter,South Africa,8-Oct-17,25,24,36,56
Liam Squire,Blindside,74,0,0,0,1,0,0,0,0,15,2,0,0,1,0,1,NA,Starter,Australia,21-Oct-17,18,23,43,52
Liam Squire,Blindside,34,0,0,0,4,61,2,1,0,6,1,0,0,1,0,1,NA,Bench,Scotland,19-Nov-17,22,17,40,42
Liam Squire,Blindside,80,0,0,0,8,14,2,0,0,14,0,0,1,0,0,0,NA,Starter,Wales,26-Nov-17,33,18,36,44
Liam Squire,Blindside,80,0,0,0,12,15,0,0,0,5,1,0,0,0,0,5,NA,Starter,France,9-Jun-18,52,11,66,53
Liam Squire,Blindside,40,0,0,0,2,2,0,0,0,6,1,0,0,0,0,0,NA,Starter,France,16-Jun-18,26,13,42,43
Liam Squire,Blindside,58,0,0,0,10,10,0,0,0,7,0,0,1,1,0,0,NA,Starter,Australia,18-Aug-18,38,13,55,53
Liam Squire,Blindside,55,1,0,0,6,20,2,1,0,11,1,0,2,1,0,2,NA,Starter,Australia,25-Aug-18,40,12,48,46
Liam Squire,Blindside,58,0,0,0,8,8,2,0,1,7,0,1,0,1,0,3,NA,Starter,South Africa,15-Sep-18,34,36,75,57
Liam Squire,Blindside,67,1,0,0,7,14,1,1,0,7,0,0,0,0,0,3,NA,Starter,Australia,27-Oct-18,37,20,54,51
Liam Squire,Blindside,51,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,NA,Starter,England,11-Nov-18,16,15,62,52
Liam Squire,Blindside,31,0,0,0,5,2,0,0,0,3,0,0,0,1,0,2,NA,Starter,Scotland,18-Nov-18,9,16,48,52
Lima Sopoaga,First Five,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,NA,Bench,France,12-Nov-17,38,18,43,58
Lima Sopoaga,First Five,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,Bench,Scotland,19-Nov-17,22,17,40,42
Lima Sopoaga,First Five,10,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,NA,Bench,Wales,26-Nov-17,33,18,36,44
Lima Sopoaga,First Five,26,0,1,2,1,6,0,1,0,4,2,0,1,0,2,7,NA,Bench,Wales,26-Jun-16,46,6,38,54
Lima Sopoaga,First Five,13,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,NA,Bench,South Africa,17-Sep-16,41,13,51,54
Lima Sopoaga,First Five,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,NA,Bench,Argentina,2-Oct-16,36,17,41,51
Lima Sopoaga,First Five,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,NA,Bench,South Africa,9-Oct-16,57,15,69,64
Lima Sopoaga,First Five,21,0,0,1,4,45,4,2,0,0,1,0,1,0,3,10,NA,Bench,Italy,13-Nov-16,68,10,63,50
Lima Sopoaga,First Five,20,0,1,3,1,26,0,1,0,0,0,0,0,0,1,10,NA,Bench,Samoa,16-Jun-17,78,0,45,40
Lima Sopoaga,First Five,14,0,0,0,1,4,0,0,0,4,0,0,0,0,1,3,NA,Bench,Australia,19-Aug-17,54,34,58,51
Lima Sopoaga,First Five,16,0,0,1,3,5,0,0,1,1,0,0,0,0,2,8,NA,Bench,Australia,26-Aug-17,35,29,61,51
Lima Sopoaga,First Five,31,0,1,1,5,40,0,1,0,3,1,1,1,0,3,10,NA,Bench,Argentina,9-Sep-17,39,22,60,44
Lima Sopoaga,First Five,27,1,0,1,3,6,0,1,0,2,0,0,1,0,6,19,NA,Bench,South Africa,16-Sep-17,57,0,53,49
Lima Sopoaga,First Five,48,0,0,0,7,15,0,0,0,4,2,0,1,0,6,14,NA,Bench,South Africa,8-Oct-17,25,24,36,56
Lima Sopoaga,First Five,60,0,0,0,8,15,2,0,0,5,2,0,1,0,11,10,NA,Starter,Australia,21-Oct-17,18,23,43,52
Luke Jacobson,Number 8,23,0,0,0,0,0,0,0,0,9,0,NA,0,0,NA,1,NA,Bench,Argentina,21-Jul-19,20,16,42,41
Luke Jacobson,Number 8,26,0,0,0,4,14,0,0,0,3,0,NA,0,0,NA,1,NA,Bench,Tonga,7-Sep-19,92,7,52,49
Luke Jacobson,Number 8,80,1,2,3,14,77,4,2,3,9,2,2,1,2,0,16,NA,Starter,Tonga,3-Jul-21,102,0,57,39
Luke Jacobson,Number 8,15,0,0,0,3,1,0,1,0,4,0,0,1,0,0,2,NA,Bench,Fiji,10-Jul-21,57,23,51,54
Luke Jacobson,Number 8,80,0,0,1,10,31,1,1,0,5,0,0,0,0,0,7,NA,Starter,Fiji,17-Jul-21,60,13,60,65
Luke Jacobson,Number 8,13,0,0,0,1,7,0,0,0,5,0,0,0,1,0,0,NA,Bench,Australia,7-Aug-21,33,25,47,42
Luke Jacobson,Number 8,9,0,0,0,1,0,0,0,0,0,0,NA,1,0,NA,1,NA,Bench,Australia,14-Aug-21,57,22,47,40
Luke Jacobson,Number 8,80,2,0,0,14,66,3,0,1,12,0,NA,3,0,NA,9,NA,Starter,Argentina,12-Sep-21,39,0,61,69
Luke Jacobson,Number 8,14,0,0,0,0,0,0,0,0,5,0,NA,0,0,NA,1,NA,Bench,Argentina,18-Sep-21,36,13,51,44
Luke Jacobson,Number 8,50,0,0,0,4,7,0,0,0,10,0,NA,0,0,NA,3,NA,Starter,South Africa,2-Oct-21,29,31,47,43
Luke Jacobson,Blindside,80,2,0,2,6,65,3,2,0,9,0,NA,0,1,NA,6,NA,Starter,USA,24-Oct-21,104,14,60,35
Luke Jacobson,Blindside,52,0,0,0,7,13,0,0,2,4,1,NA,0,1,NA,3,NA,Starter,Italy,7-Nov-21,47,9,60,61
Luke Jacobson,Number 8,15,0,0,0,3,7,0,0,1,6,0,1,0,0,0,2,3,Bench,Australia,29-Jul-23,38,7,57,51
Luke Jacobson,Number 8,10,0,0,0,3,2,0,0,1,2,0,0,0,0,0,1,0,Bench,Australia,5-Aug-23,23,20,52,48
Luke Jacobson,Blindside,39,0,0,0,5,6,0,0,0,6,1,0,0,0,0,3,0,Starter,South Africa,26-Aug-23,7,35,53,49
Luke Jacobson,Number 8,24,0,0,0,3,6,0,0,0,2,0,0,0,0,0,3,0,Bench,France,9-Sep-23,13,27,48,39
Luke Jacobson,Blindside,73,0,0,0,4,47,0,2,0,7,3,0,0,0,0,5,0,Starter,Namibia,16-Sep-23,71,3,64,40
Luke Jacobson,Number 8,80,0,0,1,16,42,1,1,2,8,0,1,2,1,0,10,3,Starter,Uruguay,6-Oct-23,73,0,63,56
Luke Romano,Lock,52,0,0,0,10,16,0,0,0,7,2,0,0,1,0,1,NA,Starter,Wales,11-Jun-16,39,21,55,54
Luke Romano,Lock,16,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,NA,Bench,Wales,26-Jun-16,46,6,38,54
Luke Romano,Lock,16,1,0,0,4,12,2,0,0,0,0,0,0,0,0,2,NA,Bench,Argentina,10-Sep-16,57,22,45,60
Luke Romano,Lock,21,0,0,1,3,5,0,0,0,2,0,0,0,0,0,1,NA,Bench,South Africa,17-Sep-16,41,13,51,54
Luke Romano,Lock,20,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,NA,Bench,Australia,19-Aug-17,54,34,58,51
Luke Romano,Lock,52,0,0,0,9,19,2,0,0,5,1,0,1,1,0,0,NA,Starter,Argentina,9-Sep-17,39,22,60,44
Luke Romano,Lock,80,0,0,0,4,15,1,0,0,11,1,1,1,0,0,2,NA,Starter,Argentina,1-Oct-17,36,10,53,48
Luke Romano,Lock,56,0,0,0,3,1,0,0,0,6,1,1,1,1,0,2,NA,Starter,France,12-Nov-17,38,18,43,58
Luke Romano,Lock,46,0,0,0,4,7,0,0,0,8,1,0,2,1,0,0,NA,Starter,Scotland,19-Nov-17,22,17,40,42
Luke Whitelock,Number 8,45,0,0,0,3,7,0,0,0,13,2,0,1,0,0,2,NA,Starter,Wales,26-Nov-17,33,18,36,44
Luke Whitelock,Number 8,72,0,0,0,9,17,0,0,0,4,1,1,1,0,0,2,NA,Starter,France,9-Jun-18,52,11,66,53
Luke Whitelock,Number 8,80,0,0,0,7,22,0,0,1,10,1,0,1,1,0,4,NA,Starter,France,16-Jun-18,26,13,42,43
Luke Whitelock,Number 8,80,0,0,0,7,15,0,0,0,10,0,1,1,1,0,6,NA,Starter,France,23-Jun-18,49,14,49,44
Luke Whitelock,Number 8,22,0,0,0,3,1,0,0,0,9,0,1,0,0,0,0,NA,Bench,Argentina,8-Sep-18,46,24,45,44
Luke Whitelock,Number 8,80,0,0,1,9,12,0,0,1,6,1,0,0,0,0,5,NA,Starter,Japan,3-Nov-18,69,31,53,45
Malakai Fekitoa,Center,74,0,0,0,10,27,1,1,1,3,1,1,1,1,0,11,NA,Starter,Wales,11-Jun-16,39,21,55,54
Malakai Fekitoa,Center,27,0,1,1,2,6,0,0,0,5,1,0,1,1,0,4,NA,Starter,Wales,18-Jun-16,36,22,44,50
Malakai Fekitoa,Center,80,0,0,2,13,74,1,1,4,10,0,2,1,0,2,15,NA,Starter,Australia,20-Aug-16,42,8,55,60
Malakai Fekitoa,Center,80,0,0,0,10,41,1,2,2,6,0,0,3,1,1,8,NA,Starter,Australia,27-Aug-16,29,9,55,60
Malakai Fekitoa,Center,80,0,0,1,12,45,1,0,2,4,0,1,2,0,1,5,NA,Starter,Argentina,10-Sep-16,57,22,45,60
Malakai Fekitoa,Center,80,0,0,0,5,24,2,0,0,7,1,0,3,0,1,3,NA,Starter,South Africa,17-Sep-16,41,13,51,54
Malakai Fekitoa,Center,18,0,0,0,5,35,1,0,3,2,0,0,0,0,0,3,NA,Bench,Australia,22-Oct-16,37,10,35,32
Malakai Fekitoa,Center,54,0,0,1,7,30,0,0,0,3,1,1,1,0,0,10,NA,Bench,Ireland,6-Nov-16,29,40,49,51
Malakai Fekitoa,Center,80,2,1,1,15,144,5,4,2,5,1,0,3,0,2,12,NA,Starter,Italy,13-Nov-16,68,10,63,50
Malakai Fekitoa,Center,70,2,0,0,8,47,1,2,0,7,2,0,2,1,1,3,NA,Starter,Ireland,20-Nov-16,21,9,34,46
Malakai Fekitoa,Center,14,0,0,0,2,19,1,0,0,2,0,0,0,0,0,0,NA,Bench,Lions,8-Jul-17,15,15,51,56
Mark Telea,Wing,80,2,0,0,12,81,5,3,2,1,3,0,1,1,0,3,0,Starter,Scotland,14-Nov-22,31,23,54,55
Mark Telea,Wing,80,0,0,0,9,55,1,0,1,5,0,1,0,1,0,2,0,Starter,England,20-Nov-22,25,25,46,40
Mark Telea,Wing,71,0,0,0,10,52,2,1,2,2,1,0,0,1,0,6,0,Starter,South Africa,15-Jul-23,35,20,56,40
Mark Telea,Wing,80,1,1,1,21,127,9,5,1,2,2,0,2,2,0,4,0,Starter,Australia,29-Jul-23,38,7,57,51
Mark Telea,Wing,80,0,0,0,17,89,11,2,2,5,1,0,1,1,0,4,1,Starter,South Africa,26-Aug-23,7,35,53,49
Mark Telea,Wing,71,2,0,0,16,114,11,3,0,5,1,0,3,1,1,1,0,Starter,France,9-Sep-23,13,27,48,39
Mark Telea,Wing,80,1,1,1,13,117,6,2,1,8,1,1,1,0,0,3,1,Starter,Italy,30-Sep-23,96,17,57,52
Mark Telea,Wing,80,0,0,0,17,101,14,2,1,7,2,1,0,0,0,2,1,Starter,Argentina,21-Oct-23,44,6,57,50
Mark Telea,Wing,80,0,1,1,21,60,9,1,1,5,1,0,1,0,1,6,0,Starter,South Africa,29-Oct-23,11,12,60,51
Matt Proctor,Center,80,1,0,0,8,50,0,1,1,7,1,0,0,1,0,6,NA,Starter,Japan,3-Nov-18,69,31,53,45
Matt Todd,Openside,28,0,0,0,2,11,0,0,0,2,0,0,0,0,0,1,NA,Bench,South Africa,17-Sep-16,41,13,51,54
Matt Todd,Openside,55,0,0,0,4,5,0,0,0,4,0,0,1,1,0,4,NA,Starter,South Africa,9-Oct-16,57,15,69,64
Matt Todd,Openside,65,0,0,0,4,18,0,0,1,16,1,3,0,0,0,2,NA,Starter,Australia,22-Oct-16,37,10,35,32
Matt Todd,Openside,21,0,0,0,4,27,1,1,1,2,0,0,1,0,0,3,NA,Bench,Italy,13-Nov-16,68,10,63,50
Matt Todd,Openside,57,0,0,0,4,3,0,0,0,14,1,1,0,0,0,3,NA,Starter,France,27-Nov-16,24,19,50,47
Matt Todd,Openside,55,0,0,0,3,8,2,0,0,9,0,1,1,2,0,0,NA,Starter,Argentina,1-Oct-17,36,10,53,48
Matt Todd,Openside,34,0,0,0,4,10,0,0,0,10,1,1,0,0,0,5,NA,Bench,South Africa,8-Oct-17,25,24,36,56
Matt Todd,Openside,33,0,0,0,3,22,0,1,0,9,0,0,0,1,0,1,NA,Bench,France,12-Nov-17,38,18,43,58
Matt Todd,Openside,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,NA,Bench,Scotland,19-Nov-17,22,17,40,42
Matt Todd,Openside,35,0,0,0,4,13,1,0,0,9,1,1,0,1,0,0,NA,Bench,Wales,26-Nov-17,33,18,36,44
Matt Todd,Openside,64,1,0,1,7,19,0,1,0,11,1,1,1,0,0,6,NA,Bench,France,23-Jun-18,49,14,49,44
Matt Todd,Openside,13,0,0,0,2,13,0,2,0,5,0,1,0,0,0,2,NA,Bench,Australia,27-Oct-18,37,20,54,51
Matt Todd,Openside,13,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,NA,Bench,England,11-Nov-18,16,15,62,52
Matt Todd,Openside,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,NA,Bench,Scotland,18-Nov-18,9,16,48,52
Matt Todd,Openside,80,0,0,0,7,20,1,2,2,14,0,NA,1,0,NA,5,NA,Starter,South Africa,27-Jul-19,16,16,57,59
Matt Todd,Openside,9,0,0,0,3,3,0,0,0,2,0,NA,0,0,NA,0,NA,Bench,Australia,10-Aug-19,26,47,35,24
Matt Todd,Openside,15,0,0,1,1,2,0,0,0,4,0,NA,0,0,0,1,NA,Bench,Australia,17-Aug-19,36,0,50,52
Matt Todd,Openside,54,1,0,1,11,31,0,1,2,5,1,NA,2,0,NA,2,NA,Starter,Tonga,7-Sep-19,92,7,52,49
Matt Todd,Openside,71,0,0,0,10,19,3,3,1,11,0,NA,1,0,NA,9,NA,Starter,Canada,2-Oct-19,63,0,64,71
Matt Todd,Blindside,19,0,0,1,2,10,2,0,1,5,1,NA,0,0,NA,2,NA,Bench,Namibia,6-Oct-19,71,9,54,57
Matt Todd,Openside,20,1,0,0,1,2,1,0,0,10,1,NA,0,1,NA,0,NA,Bench,Ireland,19-Oct-19,46,14,50,56
Matt Todd,Openside,19,0,0,0,1,0,0,0,0,2,0,NA,0,0,NA,0,NA,Bench,Wales,1-Nov-19,40,17,39,39
Mitchell Drummond,Halfback,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,NA,Bench,Japan,3-Nov-18,69,31,53,45
Nathan Harris,Hooker,9,1,0,0,1,8,0,0,0,1,0,0,0,0,0,1,NA,Bench,Wales,11-Jun-16,39,21,55,54
Nathan Harris,Hooker,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Bench,Wales,18-Jun-16,36,22,44,50
