Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Damian McKenzie,Fullback,80,1,4,6,18,173,13,1,4,5,1,,0,0.0,,30,,Starter,USA,24-Oct-21,104,14,60,35,Win
Damian McKenzie,Fullback,80,0,0,0,10,37,3,0,3,2,0,,2,2.0,,21,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Damian McKenzie,First Five,80,0,3,3,7,31,3,1,0,5,0,0.0,2,0.0,7.0,24,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Damian McKenzie,First Five,48,0,1,1,12,55,4,0,0,2,3,0.0,3,1.0,13.0,20,0.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Damian McKenzie,First Five,80,2,0,0,13,72,8,2,0,1,1,0.0,3,1.0,8.0,26,1.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Damian McKenzie,First Five,17,1,0,0,6,75,4,3,2,1,0,0.0,1,0.0,1.0,5,0.0,Bench,Italy,30-Sep-23,96,17,57,52,Win
Damian McKenzie,Fullback,80,2,1,3,13,105,4,1,1,0,0,0.0,0,0.0,6.0,26,0.0,Starter,Uruguay,6-Oct-23,73,0,63,56,Win
Damian McKenzie,First Five,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
Damian McKenzie,First Five,25,0,0,0,3,14,1,0,1,6,0,0.0,0,0.0,1.0,6,2.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Dane Coles,Hooker,71,0,0,0,4,5,0,0,1,11,0,0.0,1,2.0,0.0,3,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Dane Coles,Hooker,75,0,0,0,8,63,1,3,1,10,1,0.0,0,0.0,0.0,4,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Dane Coles,Hooker,71,1,0,0,4,21,0,2,0,7,1,0.0,1,1.0,0.0,1,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Dane Coles,Hooker,78,1,0,0,10,33,3,1,2,7,3,0.0,1,1.0,0.0,7,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Dane Coles,Hooker,69,0,0,0,9,47,6,4,1,4,1,0.0,2,2.0,0.0,5,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Dane Coles,Hooker,52,0,0,0,1,3,0,0,0,10,2,0.0,0,0.0,0.0,2,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Dane Coles,Hooker,65,0,3,3,4,26,0,0,1,8,0,0.0,1,1.0,1.0,6,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Dane Coles,Hooker,69,1,0,0,5,22,1,2,2,10,1,0.0,1,0.0,0.0,4,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Dane Coles,Hooker,67,0,1,1,8,46,1,3,2,4,0,0.0,0,1.0,0.0,2,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Dane Coles,Hooker,74,1,0,1,5,6,1,1,0,15,2,1.0,0,0.0,1.0,4,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Dane Coles,Hooker,68,0,0,0,6,42,4,1,0,11,0,1.0,1,1.0,0.0,0,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Dane Coles,Hooker,63,0,0,0,3,1,0,0,0,13,2,1.0,0,1.0,0.0,1,,Starter,France,27-Nov-16,24,19,50,47,Win
Dane Coles,Hooker,67,0,0,0,7,14,0,0,0,6,0,1.0,0,0.0,0.0,3,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Dane Coles,Hooker,67,0,0,0,8,23,0,0,2,8,1,0.0,0,0.0,0.0,8,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Dane Coles,Hooker,57,0,1,1,6,35,1,2,1,10,1,0.0,0,1.0,1.0,4,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Dane Coles,Hooker,54,0,0,0,2,2,0,0,0,10,0,1.0,2,0.0,0.0,2,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Dane Coles,Hooker,45,0,0,0,4,14,1,0,0,9,3,0.0,1,0.0,0.0,4,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Dane Coles,Hooker,23,1,0,0,2,4,2,1,0,1,1,0.0,0,0.0,1.0,0,,Starter,France,12-Nov-17,38,18,43,58,Win
Dane Coles,Hooker,53,1,0,0,4,12,1,1,1,4,0,1.0,0,0.0,0.0,2,,Starter,Japan,3-Nov-18,69,31,53,45,Win
Dane Coles,Hooker,37,0,0,0,4,4,0,0,0,4,1,0.0,0,0.0,0.0,0,,Bench,England,11-Nov-18,16,15,62,52,Win
Dane Coles,Hooker,59,0,0,2,6,36,2,1,2,4,1,0.0,1,0.0,1.0,4,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Dane Coles,Hooker,65,0,0,0,6,10,0,0,1,6,0,,1,1.0,,4,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Dane Coles,Hooker,45,0,0,0,1,0,0,0,0,6,1,,2,2.0,0.0,0,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Dane Coles,Hooker,41,0,0,1,2,0,0,0,1,3,0,,0,0.0,,2,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Dane Coles,Hooker,29,0,0,0,3,5,0,0,0,7,1,,1,0.0,,2,,Bench,Namibia,6-Oct-19,71,9,54,57,Win
Dane Coles,Hooker,19,0,1,1,1,15,0,1,1,2,1,,0,0.0,,1,,Bench,Ireland,19-Oct-19,46,14,50,56,Win
Dane Coles,Hooker,25,0,0,0,1,5,0,0,0,6,0,,0,0.0,,0,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Dane Coles,Hooker,59,1,0,0,3,6,1,1,0,1,1,,0,,0.0,2,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Dane Coles,Hooker,46,0,1,1,4,11,1,0,1,6,0,1.0,1,0.0,1.0,8,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Dane Coles,Hooker,31,4,0,0,6,26,1,2,0,4,0,1.0,0,0.0,0.0,3,,Bench,Fiji,10-Jul-21,57,23,51,54,Win
Dane Coles,Hooker,30,1,1,1,4,5,1,0,0,4,0,,0,0.0,,7,,Bench,USA,24-Oct-21,104,14,60,35,Win
Dane Coles,Hooker,52,2,0,0,9,34,2,0,1,1,0,,0,0.0,,5,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Dane Coles,Hooker,18,0,1,1,5,10,0,0,1,1,0,0.0,0,0.0,0.0,2,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Dane Coles,Hooker,19,0,0,0,4,1,0,0,0,2,0,0.0,0,1.0,0.0,1,0.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Dane Coles,Hooker,46,1,0,0,7,17,0,1,0,4,0,0.0,0,0.0,0.0,2,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Dane Coles,Hooker,28,0,0,0,9,9,1,0,0,4,0,0.0,0,0.0,0.0,1,0.0,Bench,Australia,5-Aug-23,23,20,52,48,Win
Dane Coles,Hooker,29,0,0,0,0,0,0,0,0,4,0,1.0,0,0.0,0.0,1,0.0,Bench,Namibia,16-Sep-23,71,3,64,40,Win
Dane Coles,Hooker,24,2,0,1,8,23,1,3,0,4,1,0.0,1,0.0,0.0,3,0.0,Bench,Italy,30-Sep-23,96,17,57,52,Win
Dane Coles,Hooker,16,0,0,0,2,3,1,0,0,5,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
David Havili,Second Five,11,1,0,0,4,40,2,2,0,0,0,0.0,0,0.0,0.0,1,,Bench,Argentina,1-Oct-17,36,10,53,48,Win
David Havili,Second Five,40,0,1,1,3,44,3,1,0,2,0,0.0,0,0.0,1.0,5,,Bench,South Africa,8-Oct-17,25,24,36,56,Win
David Havili,Second Five,70,2,1,2,7,39,4,2,1,6,2,0.0,1,2.0,2.0,9,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
David Havili,Second Five,80,0,1,1,13,55,3,1,0,4,1,0.0,1,1.0,2.0,10,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
David Havili,Second Five,80,1,0,0,9,43,4,0,2,10,3,0.0,2,2.0,4.0,8,,Starter,Australia,7-Aug-21,33,25,47,42,Win
David Havili,Second Five,80,1,0,0,9,64,2,0,0,7,1,,0,1.0,,3,,Starter,Australia,14-Aug-21,57,22,47,40,Win
David Havili,Second Five,80,2,0,1,7,89,2,1,0,14,2,,1,0.0,,5,,Starter,Australia,5-Sep-21,38,21,44,45,Win
David Havili,Second Five,50,0,0,0,12,56,4,1,2,0,1,,0,0.0,,6,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
David Havili,Second Five,80,0,0,0,9,30,3,0,2,6,1,,3,1.0,,10,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
David Havili,Second Five,62,0,0,0,9,24,0,0,0,8,1,,2,1.0,,2,,Starter,Wales,31-Oct-21,54,16,51,46,Win
David Havili,Second Five,22,0,0,0,3,14,0,0,0,2,0,,0,0.0,,3,,Bench,Italy,7-Nov-21,47,9,60,61,Win
David Havili,Second Five,80,1,0,0,11,41,5,0,1,3,3,0.0,1,0.0,2.0,6,0.0,Starter,South Africa,24-Aug-22,35,23,50,47,Win
David Havili,Second Five,68,0,1,2,5,16,1,0,0,4,2,0.0,0,0.0,3.0,5,1.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
David Havili,Second Five,13,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,2.0,0,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
David Havili,Second Five,11,0,0,0,3,5,1,0,0,1,1,0.0,0,0.0,0.0,2,0.0,Bench,Japan,29-Oct-22,38,31,61,54,Win
David Havili,Second Five,10,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0.0,1,1.0,Bench,Wales,6-Nov-22,55,23,52,45,Win
David Havili,Second Five,53,0,0,0,5,28,0,0,0,11,2,1.0,1,0.0,1.0,3,0.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
David Havili,Second Five,80,1,0,1,8,80,5,4,1,3,0,0.0,2,0.0,3.0,12,1.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Dillon Hunt,Openside,22,0,0,0,3,12,0,1,0,3,0,2.0,2,0.0,0.0,1,,Bench,Japan,3-Nov-18,69,31,53,45,Win
Elliot Dixon,Blindside,54,0,0,0,5,30,1,2,0,9,0,0.0,1,0.0,0.0,2,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Elliot Dixon,Number 8,5,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,,Bench,Argentina,2-Oct-16,36,17,41,51,Win
Elliot Dixon,Blindside,80,1,1,1,11,80,2,3,1,5,0,0.0,0,0.0,0.0,7,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Emoni Narawa,Wing,80,1,0,0,9,79,2,1,0,11,0,1.0,0,1.0,0.0,2,2.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Ethan Blackadder,Blindside,28,0,0,1,3,27,2,1,1,5,0,1.0,1,0.0,0.0,1,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
Ethan Blackadder,Openside,80,0,0,0,6,23,1,3,0,13,0,3.0,2,2.0,0.0,4,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Ethan Blackadder,Blindside,42,0,0,0,4,6,0,0,0,8,1,,1,0.0,,3,,Bench,Australia,5-Sep-21,38,21,44,45,Win
Ethan Blackadder,Blindside,15,0,0,0,1,2,0,0,0,3,0,,0,0.0,,0,,Bench,Argentina,12-Sep-21,39,0,61,69,Win
Ethan Blackadder,Blindside,80,0,0,1,11,23,1,0,3,11,4,,0,3.0,,8,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Ethan Blackadder,Openside,80,0,0,0,4,13,0,0,1,10,1,,1,0.0,,6,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Ethan Blackadder,Blindside,80,0,0,0,5,23,1,0,0,14,1,,2,1.0,,2,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Ethan Blackadder,Blindside,27,0,0,0,5,14,0,0,1,2,0,0.0,1,0.0,0.0,1,0.0,Bench,Uruguay,6-Oct-23,73,0,63,56,Win
Ethan De Groot,Prop,31,0,0,0,3,10,1,0,0,7,0,0.0,0,0.0,0.0,0,,Bench,Fiji,10-Jul-21,57,23,51,54,Win
Ethan De Groot,Prop,31,0,0,0,2,7,1,0,1,5,0,0.0,0,0.0,0.0,2,,Bench,Fiji,17-Jul-21,60,13,60,65,Win
Ethan De Groot,Prop,50,1,0,0,5,13,0,1,0,5,0,,0,0.0,,2,,Starter,USA,24-Oct-21,104,14,60,35,Win
Ethan De Groot,Prop,28,0,0,0,2,4,0,0,0,1,1,,0,0.0,,2,,Bench,Italy,7-Nov-21,47,9,60,61,Win
Ethan De Groot,Prop,54,0,0,0,4,2,0,0,0,2,0,0.0,0,2.0,0.0,2,0.0,Starter,South Africa,14-Aug-22,35,23,50,47,Win
Ethan De Groot,Prop,51,1,0,0,2,8,0,0,0,9,0,0.0,0,0.0,0.0,0,0.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
Ethan De Groot,Prop,50,0,0,1,1,1,0,0,0,6,1,0.0,1,1.0,0.0,1,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Ethan De Groot,Prop,56,0,0,0,3,6,0,0,0,8,1,0.0,0,0.0,0.0,2,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Ethan De Groot,Prop,56,0,0,0,5,3,0,0,0,7,0,0.0,1,0.0,0.0,0,0.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Ethan De Groot,Prop,51,0,0,1,3,3,0,0,0,4,3,0.0,1,2.0,0.0,2,0.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Ethan De Groot,Prop,53,0,0,0,5,2,0,0,0,6,0,0.0,0,0.0,0.0,2,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Ethan De Groot,Prop,59,0,0,1,1,0,0,0,0,6,1,0.0,0,1.0,0.0,4,0.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Ethan De Groot,Prop,50,0,0,0,6,1,0,0,0,12,0,1.0,0,0.0,0.0,1,1.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Ethan De Groot,Prop,24,1,0,0,1,8,0,0,0,0,0,0.0,0,1.0,0.0,0,0.0,Bench,Namibia,16-Sep-23,71,3,64,40,Win
Ethan De Groot,Prop,63,0,0,0,5,5,0,0,0,9,2,0.0,0,1.0,0.0,0,0.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Ethan De Groot,Prop,55,0,0,0,4,0,0,0,0,15,0,0.0,0,0.0,0.0,3,0.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Finlay Christie,Halfback,26,0,1,4,3,51,0,3,0,6,0,0.0,0,0.0,2.0,20,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
Finlay Christie,Halfback,13,0,0,1,1,25,0,1,1,0,0,0.0,0,0.0,0.0,12,,Bench,Fiji,10-Jul-21,57,23,51,54,Win
Finlay Christie,Halfback,32,0,0,0,3,23,0,1,0,6,1,,3,1.0,,27,,Bench,Argentina,18-Sep-21,36,13,51,44,Win
Finlay Christie,Halfback,54,0,2,9,4,40,0,0,0,5,2,,1,1.0,,58,,Starter,USA,24-Oct-21,104,14,60,35,Win
Finlay Christie,Halfback,71,1,1,2,8,49,2,1,2,4,2,,0,3.0,,89,,Bench,Italy,7-Nov-21,47,9,60,61,Win
Finlay Christie,Halfback,21,0,0,0,2,9,0,0,0,2,0,0.0,0,0.0,2.0,14,0.0,Bench,Ireland,2-Jul-22,42,19,42,39,Win
Finlay Christie,Halfback,12,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,11,0.0,Bench,South Africa,2-Sep-22,35,23,50,47,Win
Finlay Christie,Halfback,29,0,2,2,3,14,0,0,0,2,1,0.0,1,0.0,0.0,32,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Finlay Christie,Halfback,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,3,0.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Finlay Christie,Halfback,24,0,0,0,1,0,0,0,0,2,2,0.0,0,1.0,1.0,13,0.0,Bench,Australia,24-Sep-22,40,14,55,45,Win
Finlay Christie,Halfback,62,0,1,4,4,3,0,0,2,4,2,0.0,1,0.0,6.0,93,0.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
Finlay Christie,Halfback,56,0,0,0,4,14,0,0,0,5,0,0.0,2,0.0,2.0,42,0.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Finlay Christie,Halfback,20,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,20,1.0,Bench,Argentina,9-Jul-23,41,12,52,47,Win
Finlay Christie,Halfback,21,0,0,1,0,0,0,0,0,3,1,1.0,0,0.0,1.0,28,1.0,Bench,South Africa,15-Jul-23,35,20,56,40,Win
Finlay Christie,Halfback,52,0,0,1,0,0,0,0,0,4,1,0.0,1,0.0,0.0,46,0.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Finlay Christie,Halfback,28,0,0,2,2,2,0,0,0,1,0,1.0,0,1.0,1.0,37,0.0,Bench,Uruguay,6-Oct-23,73,0,63,56,Win
Finlay Christie,Halfback,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
Finlay Christie,Halfback,25,0,1,2,3,16,1,1,0,6,1,0.0,0,0.0,2.0,29,0.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Fletcher Newell,Prop,26,0,0,0,0,0,0,0,1,2,1,0.0,0,1.0,0.0,2,0.0,Bench,South Africa,30-Aug-22,35,23,50,47,Win
Fletcher Newell,Prop,19,0,0,0,3,6,0,0,0,3,1,1.0,0,1.0,0.0,0,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Fletcher Newell,Prop,23,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Fletcher Newell,Prop,22,0,0,0,4,14,0,0,0,3,0,0.0,0,0.0,0.0,0,0.0,Bench,Wales,6-Nov-22,55,23,52,45,Win
Fletcher Newell,Prop,29,0,0,0,1,4,0,0,0,2,0,0.0,0,0.0,0.0,5,0.0,Bench,Scotland,14-Nov-22,31,23,54,55,Win
Fletcher Newell,Prop,32,0,0,0,2,0,0,0,0,4,0,0.0,0,0.0,0.0,0,0.0,Bench,Australia,5-Aug-23,23,20,52,48,Win
Fletcher Newell,Prop,3,0,0,0,4,3,0,0,0,4,0,0.0,0,1.0,0.0,1,0.0,Bench,Namibia,16-Sep-23,71,3,64,40,Win
Fletcher Newell,Prop,65,1,0,0,10,18,2,0,0,2,0,0.0,0,1.0,0.0,3,0.0,Bench,Uruguay,6-Oct-23,73,0,63,56,Win
Fletcher Newell,Prop,17,0,0,0,2,2,1,0,0,5,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
Fletcher Newell,Prop,25,0,0,0,0,0,0,0,0,6,0,0.0,0,0.0,0.0,1,0.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Gareth Evans,Blindside,27,0,2,2,5,13,2,1,0,3,0,1.0,2,0.0,0.0,3,,Bench,Japan,3-Nov-18,69,31,53,45,Win
George Bower,Prop,34,0,0,1,2,0,0,0,0,0,1,1.0,0,1.0,0.0,1,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
George Bower,Prop,49,0,0,0,0,0,0,0,0,12,2,0.0,0,0.0,0.0,0,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
George Bower,Prop,49,0,0,0,1,3,0,0,0,1,0,0.0,0,3.0,0.0,0,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
George Bower,Prop,53,0,0,0,4,4,0,0,1,6,0,0.0,0,1.0,0.0,1,,Starter,Australia,7-Aug-21,33,25,47,42,Win
George Bower,Prop,53,0,0,0,1,0,0,0,0,2,2,,1,0.0,,1,,Starter,Australia,14-Aug-21,57,22,47,40,Win
George Bower,Prop,57,0,0,0,2,0,0,0,0,4,0,,0,0.0,,0,,Starter,Australia,5-Sep-21,38,21,44,45,Win
George Bower,Prop,32,0,0,0,2,2,0,0,0,5,2,,0,1.0,,0,,Bench,Argentina,18-Sep-21,36,13,51,44,Win
George Bower,Prop,30,0,0,0,2,12,0,0,0,3,1,,0,0.0,,2,,Bench,USA,24-Oct-21,104,14,60,35,Win
George Bower,Prop,52,0,0,0,3,6,0,0,0,3,2,,0,0.0,,0,,Starter,Italy,7-Nov-21,47,9,60,61,Win
George Bower,Prop,59,0,0,0,8,6,0,0,0,9,1,0.0,0,1.0,0.0,0,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
George Bower,Prop,26,0,0,0,4,3,0,0,0,1,0,0.0,1,1.0,0.0,0,0.0,Bench,South Africa,29-Aug-22,35,23,50,47,Win
George Bower,Prop,29,0,0,0,6,7,2,0,0,6,1,0.0,0,1.0,0.0,1,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
George Bower,Prop,30,0,0,0,4,4,0,0,0,1,1,0.0,0,0.0,0.0,0,1.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
George Bower,Prop,54,0,0,0,3,3,0,0,1,1,3,1.0,0,0.0,0.0,3,0.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
George Bower,Prop,29,0,0,0,6,5,0,0,0,0,1,0.0,0,0.0,0.0,2,0.0,Bench,Scotland,14-Nov-22,31,23,54,55,Win
George Bridge,Wing,40,2,1,1,7,35,1,2,1,2,1,1.0,2,0.0,3.0,3,,Bench,Japan,3-Nov-18,69,31,53,45,Win
George Bridge,Wing,80,1,0,1,8,76,5,2,0,3,1,,0,0.0,0.0,4,,Starter,Australia,17-Aug-19,36,0,50,52,Win
George Bridge,Wing,80,4,0,0,15,247,10,9,2,3,0,,2,0.0,,4,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
George Bridge,Wing,80,1,0,0,9,32,3,2,1,8,1,,1,1.0,,4,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
George Bridge,Wing,80,0,0,1,13,119,2,3,1,2,1,,1,0.0,,8,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
George Bridge,Wing,80,1,0,0,15,117,4,2,1,2,0,,0,0.0,,3,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
George Bridge,Wing,80,1,2,4,16,154,3,7,0,3,0,2.0,1,0.0,3.0,10,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
George Bridge,Wing,65,1,1,1,8,39,2,1,0,1,2,0.0,0,0.0,0.0,4,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
George Bridge,Wing,10,1,0,0,3,30,0,0,0,1,1,,0,0.0,,0,,Bench,Australia,5-Sep-21,38,21,44,45,Win
George Bridge,Wing,80,0,0,0,11,114,1,1,0,3,0,,2,0.0,,2,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
George Bridge,Wing,80,0,0,0,12,65,0,1,0,3,1,,1,0.0,,3,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
George Bridge,Wing,71,0,0,0,9,55,3,0,1,4,0,,5,0.0,,4,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
George Bridge,Wing,54,0,0,1,3,38,1,1,0,0,0,,0,0.0,,2,,Starter,USA,24-Oct-21,104,14,60,35,Win
George Bridge,Wing,80,0,1,1,12,64,3,2,0,1,0,,1,1.0,,5,,Starter,Italy,7-Nov-21,47,9,60,61,Win
George Moala,Center,48,1,0,0,7,77,4,3,1,5,1,0.0,1,0.0,2.0,4,,Starter,Wales,26-Jun-16,46,6,38,54,Win
George Moala,Center,15,0,0,1,1,0,0,0,1,0,0,0.0,0,0.0,0.0,1,,Bench,South Africa,9-Oct-16,57,15,69,64,Win
Hoskins Sotutu,Number 8,16,0,0,1,2,1,0,0,0,0,0,,0,,0.0,5,,Bench,Argentina,28-Nov-20,38,0,71,82,Win
Hoskins Sotutu,Number 8,65,0,0,0,5,16,2,1,0,4,2,0.0,0,2.0,0.0,10,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Hoskins Sotutu,Number 8,66,0,2,2,7,67,3,2,0,7,1,,1,1.0,,10,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Hoskins Sotutu,Number 8,10,0,0,0,1,12,0,0,0,2,0,,0,0.0,,0,,Bench,South Africa,25-Sep-21,19,17,48,55,Win
Hoskins Sotutu,Number 8,80,0,0,3,10,71,1,2,3,3,1,,0,2.0,,12,,Starter,USA,24-Oct-21,104,14,60,35,Win
Hoskins Sotutu,Number 8,80,1,0,0,11,51,0,0,0,4,0,,1,2.0,,9,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Hoskins Sotutu,Number 8,68,0,0,0,7,22,1,0,1,9,2,0.0,0,0.0,1.0,9,1.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Hoskins Sotutu,Number 8,11,0,0,0,2,1,0,0,0,2,0,0.0,0,1.0,0.0,2,0.0,Bench,Australia,24-Sep-22,40,14,55,45,Win
Hoskins Sotutu,Number 8,66,1,1,1,21,20,3,0,1,1,0,0.0,1,0.0,1.0,10,1.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
Israel Dagg,Fullback,80,1,0,0,17,84,2,2,1,5,1,1.0,2,0.0,5.0,9,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Israel Dagg,Fullback,80,1,0,0,15,252,5,4,3,2,0,0.0,3,0.0,3.0,15,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Israel Dagg,Fullback,80,0,0,0,18,104,4,1,0,3,0,0.0,6,1.0,4.0,6,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Israel Dagg,Wing,80,2,0,0,6,34,1,2,0,4,0,1.0,1,1.0,0.0,6,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Israel Dagg,Wing,80,0,1,1,4,8,0,0,0,4,0,0.0,1,0.0,1.0,7,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Israel Dagg,Wing,67,1,0,0,7,45,3,3,1,0,1,0.0,0,1.0,0.0,4,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Israel Dagg,Wing,80,0,0,1,7,36,1,2,2,1,4,0.0,2,0.0,0.0,5,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Israel Dagg,Wing,80,2,0,1,14,91,6,3,0,1,0,0.0,3,0.0,0.0,9,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Israel Dagg,Wing,80,1,0,1,7,39,2,1,2,2,1,0.0,3,1.0,0.0,5,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Israel Dagg,Wing,50,1,1,2,9,85,3,2,1,4,0,1.0,1,0.0,3.0,12,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Israel Dagg,Wing,80,0,0,1,9,43,2,2,2,2,0,0.0,1,0.0,0.0,10,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Israel Dagg,Fullback,57,1,0,0,8,59,0,1,2,0,1,0.0,0,1.0,4.0,2,,Starter,France,27-Nov-16,24,19,50,47,Win
Israel Dagg,Wing,80,1,1,1,10,127,1,3,0,1,0,0.0,2,0.0,2.0,5,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
